curve_label,twist,reason,algorithm1_failure_class
32471a1,733,UPSTREAM_BASE_REMOVAL,A3_ONLY
32471a1,821,UPSTREAM_BASE_REMOVAL,A3_ONLY
32471a1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
32471a1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
32471a1,973,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,817,UPSTREAM_BASE_REMOVAL,A3_ONLY
32498b1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,5,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,197,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,277,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,557,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,593,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
32509c1,985,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,385,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,473,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,593,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,721,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,785,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,905,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
32534a1,985,UPSTREAM_BASE_REMOVAL,A3_ONLY
32558a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
32558a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
32558a1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
32558a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
32558a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
32558a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,737,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
33062a1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
33098a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33098a1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
33098a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490b1,161,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490b1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490b1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490b1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490d1,161,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490d1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490d1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
33490d1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,713,UPSTREAM_BASE_REMOVAL,A3_ONLY
33602b1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,145,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,545,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,905,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
33646a1,985,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,109,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,341,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,661,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,709,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
33755c1,821,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,61,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,157,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,197,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,229,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,277,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,461,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,557,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,593,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,701,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,821,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
33877b1,973,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,161,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,721,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
33910c1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,197,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,317,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,349,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,373,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,397,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,509,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,733,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,817,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,893,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,941,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,949,UPSTREAM_BASE_REMOVAL,A3_ONLY
33947a1,977,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,149,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,173,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,341,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,349,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,373,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,389,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,461,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,505,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,557,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,733,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
34091a1,941,UPSTREAM_BASE_REMOVAL,A3_ONLY
34510j1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34510j1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,73,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,545,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,745,UPSTREAM_BASE_REMOVAL,A3_ONLY
34526b1,985,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,13,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,257,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,557,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,589,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,661,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,709,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,817,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,821,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,877,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
34597d1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
34706h1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34706h1,65,UPSTREAM_BASE_REMOVAL,A3_ONLY
34706h1,305,UPSTREAM_BASE_REMOVAL,A3_ONLY
34706h1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
34706h1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
34730c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34742d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34742d1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
34742d1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
34826a1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
34958d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
34958d1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
34958d1,977,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
35042b1,977,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,65,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,265,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,305,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,473,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,649,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,713,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,745,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
35246a1,953,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,481,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
35270f1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,145,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,673,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,865,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,905,UPSTREAM_BASE_REMOVAL,A3_ONLY
35306a1,977,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,113,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,373,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,421,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,653,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,701,UPSTREAM_BASE_REMOVAL,A3_ONLY
35371a1,877,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,161,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,217,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,601,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,713,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,721,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
35422b1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
35581a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35710c1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35710c1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
35710c1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
35710c1,641,UPSTREAM_BASE_REMOVAL,A3_ONLY
35710c1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
35834a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35834a1,73,UPSTREAM_BASE_REMOVAL,A3_ONLY
35834a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
35834a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
35930a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
35930a1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
35930a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
35930a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
35930a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
35930a1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,77,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,133,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,209,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,349,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,461,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,517,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,613,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,769,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,853,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,857,UPSTREAM_BASE_REMOVAL,A3_ONLY
36203a1,893,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,401,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,809,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
36230a1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
36281a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
36281a1,37,UPSTREAM_BASE_REMOVAL,A3_ONLY
36281a1,109,UPSTREAM_BASE_REMOVAL,A3_ONLY
36281a1,373,UPSTREAM_BASE_REMOVAL,A3_ONLY
36281a1,557,UPSTREAM_BASE_REMOVAL,A3_ONLY
36281a1,821,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,181,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,293,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,389,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,473,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,593,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,661,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,733,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,913,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,937,UPSTREAM_BASE_REMOVAL,A3_ONLY
37157a1,997,UPSTREAM_BASE_REMOVAL,A3_ONLY
37178b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37178b1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
37178b1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
37178b1,353,UPSTREAM_BASE_REMOVAL,A3_ONLY
37178b1,697,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,505,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,521,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,713,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,793,UPSTREAM_BASE_REMOVAL,A3_ONLY
37346b1,881,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,145,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,385,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,457,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,473,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,545,UPSTREAM_BASE_REMOVAL,A3_ONLY
37694d1,905,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,41,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,73,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,193,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,241,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,313,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,409,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,569,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,617,UPSTREAM_BASE_REMOVAL,A3_ONLY
37718b1,817,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,217,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,233,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,689,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,761,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,889,UPSTREAM_BASE_REMOVAL,A3_ONLY
37742a1,929,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,1,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,17,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,65,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,73,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,89,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,97,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,137,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,161,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,217,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,265,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,281,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,329,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,337,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,433,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,449,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,505,UPSTREAM_BASE_REMOVAL,A3_ONLY
37826a1,577,UPSTREAM_BASE_REMOVAL,A3_ONLY
