curve_label,twist,source,lmfdb_label,conductor,reason
62362a1,921,Zha16_no_2_tors,62362.a1,62362,STABLE_BASE_ALGORITHM2_REMOVAL
62554a1,57,Zha16_no_2_tors,62554.a1,62554,STABLE_BASE_ALGORITHM2_REMOVAL
62554a1,105,Zha16_no_2_tors,62554.a1,62554,STABLE_BASE_ALGORITHM2_REMOVAL
62554a1,417,Zha16_no_2_tors,62554.a1,62554,STABLE_BASE_ALGORITHM2_REMOVAL
62554a1,537,Zha16_no_2_tors,62554.a1,62554,STABLE_BASE_ALGORITHM2_REMOVAL
62554a1,609,Zha16_no_2_tors,62554.a1,62554,STABLE_BASE_ALGORITHM2_REMOVAL
62554a1,921,Zha16_no_2_tors,62554.a1,62554,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,129,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,177,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,249,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,321,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,417,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,465,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,633,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62654a1,681,Zha16_no_2_tors,62654.a1,62654,STABLE_BASE_ALGORITHM2_REMOVAL
62698c1,393,Zha16_no_2_tors,62698.d1,62698,STABLE_BASE_ALGORITHM2_REMOVAL
62698c1,993,Zha16_no_2_tors,62698.d1,62698,STABLE_BASE_ALGORITHM2_REMOVAL
63181a1,537,Zha16_no_2_tors,63181.a1,63181,STABLE_BASE_ALGORITHM2_REMOVAL
63181c1,537,Zha16_no_2_tors,63181.c1,63181,STABLE_BASE_ALGORITHM2_REMOVAL
63203a1,141,Zha16_no_2_tors,63203.a1,63203,STABLE_BASE_ALGORITHM2_REMOVAL
63203a1,921,Zha16_no_2_tors,63203.a1,63203,STABLE_BASE_ALGORITHM2_REMOVAL
63242b1,129,Zha16_no_2_tors,63242.b1,63242,STABLE_BASE_ALGORITHM2_REMOVAL
63242b1,201,Zha16_no_2_tors,63242.b1,63242,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,57,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,141,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,177,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,561,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,597,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,681,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,753,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,813,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63343a1,921,Zha16_no_2_tors,63343.a1,63343,STABLE_BASE_ALGORITHM2_REMOVAL
63382c1,537,Zha16_no_2_tors,63382.b1,63382,STABLE_BASE_ALGORITHM2_REMOVAL
63382c1,993,Zha16_no_2_tors,63382.b1,63382,STABLE_BASE_ALGORITHM2_REMOVAL
63502a1,249,Zha16_no_2_tors,63502.a1,63502,STABLE_BASE_ALGORITHM2_REMOVAL
63502a1,681,Zha16_no_2_tors,63502.a1,63502,STABLE_BASE_ALGORITHM2_REMOVAL
63502a1,849,Zha16_no_2_tors,63502.a1,63502,STABLE_BASE_ALGORITHM2_REMOVAL
63502a1,993,Zha16_no_2_tors,63502.a1,63502,STABLE_BASE_ALGORITHM2_REMOVAL
63518e1,417,Zha16_no_2_tors,63518.d1,63518,STABLE_BASE_ALGORITHM2_REMOVAL
63518e1,849,Zha16_no_2_tors,63518.d1,63518,STABLE_BASE_ALGORITHM2_REMOVAL
63518f1,417,Zha16_no_2_tors,63518.h1,63518,STABLE_BASE_ALGORITHM2_REMOVAL
63518f1,849,Zha16_no_2_tors,63518.h1,63518,STABLE_BASE_ALGORITHM2_REMOVAL
63610c1,129,Zha16_no_2_tors,63610.c1,63610,STABLE_BASE_ALGORITHM2_REMOVAL
63610c1,321,Zha16_no_2_tors,63610.c1,63610,STABLE_BASE_ALGORITHM2_REMOVAL
63610c1,969,Zha16_no_2_tors,63610.c1,63610,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,57,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,69,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,141,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,177,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,201,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,309,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,321,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,465,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,573,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,669,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,741,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,813,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63619a1,897,Zha16_no_2_tors,63619.a1,63619,STABLE_BASE_ALGORITHM2_REMOVAL
63635a1,69,Zha16_no_2_tors,63635.d1,63635,STABLE_BASE_ALGORITHM2_REMOVAL
63635a1,309,Zha16_no_2_tors,63635.d1,63635,STABLE_BASE_ALGORITHM2_REMOVAL
63763a1,681,Zha16_no_2_tors,63763.a1,63763,STABLE_BASE_ALGORITHM2_REMOVAL
63763a1,753,Zha16_no_2_tors,63763.a1,63763,STABLE_BASE_ALGORITHM2_REMOVAL
63763a1,933,Zha16_no_2_tors,63763.a1,63763,STABLE_BASE_ALGORITHM2_REMOVAL
63833f1,177,Zha16_no_2_tors,63833.f1,63833,STABLE_BASE_ALGORITHM2_REMOVAL
63833f1,597,Zha16_no_2_tors,63833.f1,63833,STABLE_BASE_ALGORITHM2_REMOVAL
63866b1,465,Zha16_no_2_tors,63866.a1,63866,STABLE_BASE_ALGORITHM2_REMOVAL
63866b1,705,Zha16_no_2_tors,63866.a1,63866,STABLE_BASE_ALGORITHM2_REMOVAL
63866b1,993,Zha16_no_2_tors,63866.a1,63866,STABLE_BASE_ALGORITHM2_REMOVAL
63995b1,249,Zha16_no_2_tors,63995.b1,63995,STABLE_BASE_ALGORITHM2_REMOVAL
63995b1,381,Zha16_no_2_tors,63995.b1,63995,STABLE_BASE_ALGORITHM2_REMOVAL
63995b1,489,Zha16_no_2_tors,63995.b1,63995,STABLE_BASE_ALGORITHM2_REMOVAL
63995b1,921,Zha16_no_2_tors,63995.b1,63995,STABLE_BASE_ALGORITHM2_REMOVAL
64235a1,141,Zha16_no_2_tors,64235.b1,64235,STABLE_BASE_ALGORITHM2_REMOVAL
64235a1,489,Zha16_no_2_tors,64235.b1,64235,STABLE_BASE_ALGORITHM2_REMOVAL
64235a1,921,Zha16_no_2_tors,64235.b1,64235,STABLE_BASE_ALGORITHM2_REMOVAL
64330c1,681,Zha16_no_2_tors,64330.a1,64330,STABLE_BASE_ALGORITHM2_REMOVAL
64330c1,849,Zha16_no_2_tors,64330.a1,64330,STABLE_BASE_ALGORITHM2_REMOVAL
64330c1,921,Zha16_no_2_tors,64330.a1,64330,STABLE_BASE_ALGORITHM2_REMOVAL
64345a1,21,Zha16_no_2_tors,64345.a1,64345,STABLE_BASE_ALGORITHM2_REMOVAL
64345a1,501,Zha16_no_2_tors,64345.a1,64345,STABLE_BASE_ALGORITHM2_REMOVAL
64345b1,21,Zha16_no_2_tors,64345.b1,64345,STABLE_BASE_ALGORITHM2_REMOVAL
64345b1,501,Zha16_no_2_tors,64345.b1,64345,STABLE_BASE_ALGORITHM2_REMOVAL
64574a1,393,Zha16_no_2_tors,64574.a1,64574,STABLE_BASE_ALGORITHM2_REMOVAL
64586b1,681,Zha16_no_2_tors,64586.b1,64586,STABLE_BASE_ALGORITHM2_REMOVAL
64586b1,993,Zha16_no_2_tors,64586.b1,64586,STABLE_BASE_ALGORITHM2_REMOVAL
64730a1,201,Zha16_no_2_tors,64730.b1,64730,STABLE_BASE_ALGORITHM2_REMOVAL
64730a1,249,Zha16_no_2_tors,64730.b1,64730,STABLE_BASE_ALGORITHM2_REMOVAL
64730a1,681,Zha16_no_2_tors,64730.b1,64730,STABLE_BASE_ALGORITHM2_REMOVAL
64730b1,201,Zha16_no_2_tors,64730.a1,64730,STABLE_BASE_ALGORITHM2_REMOVAL
64730b1,249,Zha16_no_2_tors,64730.a1,64730,STABLE_BASE_ALGORITHM2_REMOVAL
64730b1,681,Zha16_no_2_tors,64730.a1,64730,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,21,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,105,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,453,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,537,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,717,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,789,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,897,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64739a1,933,Zha16_no_2_tors,64739.a1,64739,STABLE_BASE_ALGORITHM2_REMOVAL
64787a1,33,Zha16_no_2_tors,64787.a1,64787,STABLE_BASE_ALGORITHM2_REMOVAL
64787a1,213,Zha16_no_2_tors,64787.a1,64787,STABLE_BASE_ALGORITHM2_REMOVAL
64787a1,633,Zha16_no_2_tors,64787.a1,64787,STABLE_BASE_ALGORITHM2_REMOVAL
64807a1,501,Zha16_no_2_tors,64807.a1,64807,STABLE_BASE_ALGORITHM2_REMOVAL
64835a1,129,Zha16_no_2_tors,64835.b1,64835,STABLE_BASE_ALGORITHM2_REMOVAL
64835a1,201,Zha16_no_2_tors,64835.b1,64835,STABLE_BASE_ALGORITHM2_REMOVAL
64835a1,381,Zha16_no_2_tors,64835.b1,64835,STABLE_BASE_ALGORITHM2_REMOVAL
64835a1,489,Zha16_no_2_tors,64835.b1,64835,STABLE_BASE_ALGORITHM2_REMOVAL
64835a1,501,Zha16_no_2_tors,64835.b1,64835,STABLE_BASE_ALGORITHM2_REMOVAL
64835a1,669,Zha16_no_2_tors,64835.b1,64835,STABLE_BASE_ALGORITHM2_REMOVAL
64838a1,321,Zha16_no_2_tors,64838.a1,64838,STABLE_BASE_ALGORITHM2_REMOVAL
64838a1,393,Zha16_no_2_tors,64838.a1,64838,STABLE_BASE_ALGORITHM2_REMOVAL
64838a1,489,Zha16_no_2_tors,64838.a1,64838,STABLE_BASE_ALGORITHM2_REMOVAL
64838a1,681,Zha16_no_2_tors,64838.a1,64838,STABLE_BASE_ALGORITHM2_REMOVAL
64838a1,849,Zha16_no_2_tors,64838.a1,64838,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,57,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,93,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,165,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,177,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,249,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,345,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,417,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,429,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,561,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,753,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65051b1,897,Zha16_no_2_tors,65051.a1,65051,STABLE_BASE_ALGORITHM2_REMOVAL
65054a1,489,Zha16_no_2_tors,65054.b1,65054,STABLE_BASE_ALGORITHM2_REMOVAL
65054a1,993,Zha16_no_2_tors,65054.b1,65054,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,57,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,129,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,201,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,393,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,417,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,489,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,537,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,681,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,753,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,777,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65306a1,969,Zha16_no_2_tors,65306.a1,65306,STABLE_BASE_ALGORITHM2_REMOVAL
65390e1,129,Zha16_no_2_tors,65390.c1,65390,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,129,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,237,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,393,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,453,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,489,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,645,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,681,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,717,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65411a1,861,Zha16_no_2_tors,65411.a1,65411,STABLE_BASE_ALGORITHM2_REMOVAL
65459a1,237,Zha16_no_2_tors,65459.a1,65459,STABLE_BASE_ALGORITHM2_REMOVAL
65459a1,573,Zha16_no_2_tors,65459.a1,65459,STABLE_BASE_ALGORITHM2_REMOVAL
65459a1,705,Zha16_no_2_tors,65459.a1,65459,STABLE_BASE_ALGORITHM2_REMOVAL
65459a1,717,Zha16_no_2_tors,65459.a1,65459,STABLE_BASE_ALGORITHM2_REMOVAL
65459a1,933,Zha16_no_2_tors,65459.a1,65459,STABLE_BASE_ALGORITHM2_REMOVAL
65459a1,993,Zha16_no_2_tors,65459.a1,65459,STABLE_BASE_ALGORITHM2_REMOVAL
65482a1,129,Zha16_no_2_tors,65482.a1,65482,STABLE_BASE_ALGORITHM2_REMOVAL
65482a1,393,Zha16_no_2_tors,65482.a1,65482,STABLE_BASE_ALGORITHM2_REMOVAL
65482a1,753,Zha16_no_2_tors,65482.a1,65482,STABLE_BASE_ALGORITHM2_REMOVAL
65482b1,129,Zha16_no_2_tors,65482.b1,65482,STABLE_BASE_ALGORITHM2_REMOVAL
65482b1,393,Zha16_no_2_tors,65482.b1,65482,STABLE_BASE_ALGORITHM2_REMOVAL
65482b1,753,Zha16_no_2_tors,65482.b1,65482,STABLE_BASE_ALGORITHM2_REMOVAL
65531a1,201,Zha16_no_2_tors,65531.a1,65531,STABLE_BASE_ALGORITHM2_REMOVAL
65531a1,213,Zha16_no_2_tors,65531.a1,65531,STABLE_BASE_ALGORITHM2_REMOVAL
65531a1,381,Zha16_no_2_tors,65531.a1,65531,STABLE_BASE_ALGORITHM2_REMOVAL
65531a1,501,Zha16_no_2_tors,65531.a1,65531,STABLE_BASE_ALGORITHM2_REMOVAL
65531a1,669,Zha16_no_2_tors,65531.a1,65531,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,69,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,93,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,237,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,249,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,309,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,381,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,645,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,753,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65561a1,849,Zha16_no_2_tors,65561.a1,65561,STABLE_BASE_ALGORITHM2_REMOVAL
65723a1,57,Zha16_no_2_tors,65723.c1,65723,STABLE_BASE_ALGORITHM2_REMOVAL
65723a1,933,Zha16_no_2_tors,65723.c1,65723,STABLE_BASE_ALGORITHM2_REMOVAL
65845d1,309,Zha16_no_2_tors,65845.d1,65845,STABLE_BASE_ALGORITHM2_REMOVAL
65845d1,321,Zha16_no_2_tors,65845.d1,65845,STABLE_BASE_ALGORITHM2_REMOVAL
65845d1,789,Zha16_no_2_tors,65845.d1,65845,STABLE_BASE_ALGORITHM2_REMOVAL
65849a1,393,Zha16_no_2_tors,65849.b1,65849,STABLE_BASE_ALGORITHM2_REMOVAL
65849a1,417,Zha16_no_2_tors,65849.b1,65849,STABLE_BASE_ALGORITHM2_REMOVAL
65849a1,813,Zha16_no_2_tors,65849.b1,65849,STABLE_BASE_ALGORITHM2_REMOVAL
65849a1,921,Zha16_no_2_tors,65849.b1,65849,STABLE_BASE_ALGORITHM2_REMOVAL
65941a1,285,Zha16_no_2_tors,65941.a1,65941,STABLE_BASE_ALGORITHM2_REMOVAL
65941a1,777,Zha16_no_2_tors,65941.a1,65941,STABLE_BASE_ALGORITHM2_REMOVAL
66157a1,597,Zha16_no_2_tors,66157.a1,66157,STABLE_BASE_ALGORITHM2_REMOVAL
66157a1,753,Zha16_no_2_tors,66157.a1,66157,STABLE_BASE_ALGORITHM2_REMOVAL
66157a1,933,Zha16_no_2_tors,66157.a1,66157,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,33,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,105,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,177,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,201,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,273,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,321,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,345,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,393,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,489,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,561,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,633,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,681,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,705,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,777,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,897,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66166b1,993,Zha16_no_2_tors,66166.b1,66166,STABLE_BASE_ALGORITHM2_REMOVAL
66218b1,57,Zha16_no_2_tors,66218.a1,66218,STABLE_BASE_ALGORITHM2_REMOVAL
66218b1,537,Zha16_no_2_tors,66218.a1,66218,STABLE_BASE_ALGORITHM2_REMOVAL
66218b1,777,Zha16_no_2_tors,66218.a1,66218,STABLE_BASE_ALGORITHM2_REMOVAL
66266a1,33,Zha16_no_2_tors,66266.a1,66266,STABLE_BASE_ALGORITHM2_REMOVAL
66266a1,393,Zha16_no_2_tors,66266.a1,66266,STABLE_BASE_ALGORITHM2_REMOVAL
66266a1,417,Zha16_no_2_tors,66266.a1,66266,STABLE_BASE_ALGORITHM2_REMOVAL
66266a1,633,Zha16_no_2_tors,66266.a1,66266,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,57,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,129,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,201,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,489,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,681,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,921,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66406a1,969,Zha16_no_2_tors,66406.a1,66406,STABLE_BASE_ALGORITHM2_REMOVAL
66583a1,573,Zha16_no_2_tors,66583.b1,66583,STABLE_BASE_ALGORITHM2_REMOVAL
66583a1,597,Zha16_no_2_tors,66583.b1,66583,STABLE_BASE_ALGORITHM2_REMOVAL
66583a1,753,Zha16_no_2_tors,66583.b1,66583,STABLE_BASE_ALGORITHM2_REMOVAL
66614a1,465,Zha16_no_2_tors,66614.a1,66614,STABLE_BASE_ALGORITHM2_REMOVAL
66614a1,537,Zha16_no_2_tors,66614.a1,66614,STABLE_BASE_ALGORITHM2_REMOVAL
66614a1,633,Zha16_no_2_tors,66614.a1,66614,STABLE_BASE_ALGORITHM2_REMOVAL
66685a1,69,Zha16_no_2_tors,66685.a1,66685,STABLE_BASE_ALGORITHM2_REMOVAL
66685a1,129,Zha16_no_2_tors,66685.a1,66685,STABLE_BASE_ALGORITHM2_REMOVAL
66685a1,249,Zha16_no_2_tors,66685.a1,66685,STABLE_BASE_ALGORITHM2_REMOVAL
66781b1,69,Zha16_no_2_tors,66781.c1,66781,STABLE_BASE_ALGORITHM2_REMOVAL
66781b1,465,Zha16_no_2_tors,66781.c1,66781,STABLE_BASE_ALGORITHM2_REMOVAL
66781b1,861,Zha16_no_2_tors,66781.c1,66781,STABLE_BASE_ALGORITHM2_REMOVAL
66827a1,21,Zha16_no_2_tors,66827.a1,66827,STABLE_BASE_ALGORITHM2_REMOVAL
66827a1,321,Zha16_no_2_tors,66827.a1,66827,STABLE_BASE_ALGORITHM2_REMOVAL
66827a1,393,Zha16_no_2_tors,66827.a1,66827,STABLE_BASE_ALGORITHM2_REMOVAL
66827a1,849,Zha16_no_2_tors,66827.a1,66827,STABLE_BASE_ALGORITHM2_REMOVAL
66878g1,417,Zha16_no_2_tors,66878.f1,66878,STABLE_BASE_ALGORITHM2_REMOVAL
66878g1,681,Zha16_no_2_tors,66878.f1,66878,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,129,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,237,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,381,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,573,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,849,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,861,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66911a1,933,Zha16_no_2_tors,66911.a1,66911,STABLE_BASE_ALGORITHM2_REMOVAL
66929a1,69,Zha16_no_2_tors,66929.a1,66929,STABLE_BASE_ALGORITHM2_REMOVAL
66929a1,417,Zha16_no_2_tors,66929.a1,66929,STABLE_BASE_ALGORITHM2_REMOVAL
66929a1,501,Zha16_no_2_tors,66929.a1,66929,STABLE_BASE_ALGORITHM2_REMOVAL
66986a1,201,Zha16_no_2_tors,66986.a1,66986,STABLE_BASE_ALGORITHM2_REMOVAL
66986a1,249,Zha16_no_2_tors,66986.a1,66986,STABLE_BASE_ALGORITHM2_REMOVAL
66986a1,537,Zha16_no_2_tors,66986.a1,66986,STABLE_BASE_ALGORITHM2_REMOVAL
66986a1,777,Zha16_no_2_tors,66986.a1,66986,STABLE_BASE_ALGORITHM2_REMOVAL
67010c1,321,Zha16_no_2_tors,67010.h1,67010,STABLE_BASE_ALGORITHM2_REMOVAL
67010c1,681,Zha16_no_2_tors,67010.h1,67010,STABLE_BASE_ALGORITHM2_REMOVAL
67010c1,849,Zha16_no_2_tors,67010.h1,67010,STABLE_BASE_ALGORITHM2_REMOVAL
67010c1,921,Zha16_no_2_tors,67010.h1,67010,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,105,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,165,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,285,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,357,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,393,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,417,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,561,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,717,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
67091a1,777,Zha16_no_2_tors,67091.a1,67091,STABLE_BASE_ALGORITHM2_REMOVAL
